english,transliteration,arabic,audioUrl,source
reasonable,ma3quul,معقول,,media_2
appropriate,munaasib,مناسب,,media_2
fair,munSif,منصف,,media_2
allowed,masmuuH,مسموح,,media_2
permission,idn,اذن,,media_2
permit,tarxiiS,ترخيص,,media_2
permits,taraaxiiS,تراخيص,,media_2
forbidden,mamnuu3/maHZuur,ممنوع | محظور,,media_2
censorship of,raqaaba 3ala,رقابة على,,media_2
offensive,musi'/muhiin,مسئ | مهين,,media_2
limiting condition,taHaffuZ,تحفظ,,media_2
limiting conditions,taHaffuZaat,تحفظات,,media_2
limited,maHSuur 3ala,محصور على,,media_2
tragedy,ma'saah,مأساة,,media_2
tragedies,ma'aasin,مآس,,media_2
disaster,muSiiba,مصيبة,,media_2
disasters,muSiibaat,مصيبات,,media_2
step ,xaTwa,خطوة,,media_2
step s,xaTawaat ,خطوات ,,media_2
mission,mahamma,مهمة,,media_2
missions,mahaamm,مهام,,media_2
determined,mu3ayyan,معيّن,,media_2
accident,haaditha,حادثة,,media_2
accidents,hawaadit,حوادث,,media_2
proofs,adilla 3ala,أدلة على,,media_2
high treason,xiyaana 3uZma,خيانة عظمى,,media_2
agent; collaborator,3amiil,عميل,,media_2
agent; collaborators,3umalaa',عملاء,,media_2
collaborator,muta3aawin,متعاون,,media_2
collaborators,muta3aawinuun,متعاونون,,media_2
double agent,3amiil muzdawaj,عميل مزدوج,,media_2
spy,jaasuus,جاسوس,,media_2
spies,jawaasiis,جواسيس,,media_2
traitor,xaa'in,خائن,,media_2
traitors,xawana,خونة,,media_2
secretly,sirriyyan,سريا,,media_2
secret,sirr,سرّ,,media_2
secrets,asraar,أسرار,,media_2
privilege,imtiyaaz,امتياز,,media_2
privileges,imtiyaazaat,امتيازات,,media_2
special treatment,mu3aamala xaaSSa,معاملة خاصّة,,media_2
differentiation,tafriqa bein,تفرقة بين,,media_2
bias towards/against,inHiyaaz li/Didd,انحياز لـ | ضد,,media_2
biased,munHaaz,منحاز,,media_2
neutral,muHaayid,محايد,,media_2
sectarian,Taa'ifi,طائفي,,media_2
aid,3oon,عون,,media_2
human shield,dir3 bašari,درع بشري,,media_2
human shields,duruu3 bašariyya,دروع بشرية,,media_2
chance,furSa,فرصة,,media_2
chances,furaS,فرص,,media_2
intense,katiif,كثيف,,media_2
intenses,kitaaf,كثاف,,media_2
isolation from,3uzla 3an,عزلة عن,,media_2
terrorism,irhaab,ارهاب,,media_2
terrorist,irhaabi,ارهابي,,media_2
cell,xaliyya,خلية,,media_2
cells,xalaayaa,خلايا,,media_2
suicide bombing,3amaliyya intiHaariyya,عملية انتحارية,,media_2
extremist,mutaTarrif,متطرف,,media_2
fanatic,muta3aSSib,متعصب,,media_2
fundamentalist,uSuuli,أصولي,,media_2
moderate,mu3tadil,معتدل,,media_2
backwards,mutaxallif,متخلّف,,media_2
progressive,mutaqaddim,متقدّم,,media_2
modern,Hadiit,حديث,,media_2
moderns,Hudataa',حدثاء,,media_2
condition,šarT,شرط,,media_2
conditions,šuruuT,شروط,,media_2
requirements,mutaTallibaat,متطلّبات,,media_2
necessity,Daruura,ضرورة,,media_2
necessities,Daruuraat,ضرورات,,media_2
talent,mawhiba,موهبة,,media_2
talents,mawaahib,مواهب,,media_2
strong ,qawi,قوي,,media_2
strong s,aqwiyaa' ,أقوياء  ,,media_2
weak ,Da3iif,ضعيف,,media_2
weak s,Du3afaa' ,ضعفاء ,,media_2
firm,watiiq,وثيق,,media_2
harm,Darar,ضرر,,media_2
harms,aDraar,أضرار,,media_2
to no avail,hadran,هدرا,,media_2
headquarters,ma3qil,معقل,,media_2
headquarters,ma3aaqil,معاقل,,media_2
model,numuudaj,نموذج,,media_2
models,numuudajaat,نموذجات,,media_2
after the pattern of,3ala ġiraar,على غرار,,media_2
equally,3ala Haddin sawaa',على حدّ سواء,,media_2
nuclear program,barnaamaj nawawi,برنامج نووي,,media_2
reactor,munša'a,منشأة,,media_2
reactors,munša'aat,منشآت,,media_2
compound,mujamma3,مجمّع,,media_2
sanctions,3uquubaat,عقوبات,,media_2
hostage,rahiina,رهينة,,media_2
hostages,rahaa'in,رهائن,,media_2
to order,"amara, yu'muru ",أمر – يؤمر ,,media_2
order,amr,أمر,,media_2
orders,awaamir,أوامر,,media_2
dictation,imlaa',املاء,,media_2
dictations,imlaa'aat,املاءات,,media_2
nadir,tadannin,تدنٍ,,media_2
spread,tafaššin,تفشٍ,,media_2
presence,wujuud,وجود,,media_2
absence,ġiyaab,غياب,,media_2
lack of,3adam,عدم,,media_2
obstacle,3aa'iq,عائق,,media_2
obstacles,mu3awwaqaat,معوقات,,media_2
deterrent,raadi3,رادع,,media_2
deterrents,rawaadi3,روادع,,media_2
challenge,taHaddin,تحدٍ,,media_2
challenges,taHaddiyaat,تحديات,,media_2
difficulty,Su3uuba,صعوبة,,media_2
difficulties,Su3uubaat,صعوبات,,media_2
disintegration,tafakkuk,تفكك,,media_2
breakdown,inhiyaar,انهيار,,media_2
fall,inHidaar,انحدار,,media_2
deterioration,tadahuur,تدهور,,media_2
exacerbation,tafaaqum,تفاقم,,media_2
destabilization,za3za3a,زعزعة,,media_2
chaos,fawDa,فوضى,,media_2
crisis,azma,أزمة,,media_2
crises,azamaat,أزمات,,media_2
tension,tawattur,توتر,,media_2
tensions,tawatturaat,توترات,,media_2
problem,muškila,مشكلة,,media_2
problems,muškilaat/mišaakil,مشكلات | مشاكل,,media_2
commitment to,iltizaam,التزام,,media_2
commitment tos,iltizaamaat bi,التزامات بـ,,media_2
adherence to,tamassuk bi,تمسّك بـ,,media_2
competition,munaafasa,منافسة,,media_2
contest,musaabaqa,مسابقة,,media_2
side,Taraf,طرف,,media_2
sides,aTraaf,أطراف,,media_2
goal,hadaf,هدف,,media_2
goals,ahdaaf,أهداف,,media_2
aim,ġaraD,غرض,,media_2
aims,aġraaD,أغراض,,media_2
intention,niyya,نية,,media_2
intentions,nawaayaa,نوايا,,media_2
accomplishment,injaaz,انجاز,,media_2
accomplishments,injaazaat,انجازات,,media_2
plea,tawassul,توسّل,,media_2
pleas,tawassulaat,توسّلات,,media_2
danger ,xaTar ,خطر  ,,media_2
burden ,3ib',عبء,,media_2
burden s,a3baa' 3ala,أعباء على,,media_2
numerous,muta3addid,متعدّد,,media_2
different,muxtalif,مختلف,,media_2
miscellaneous,mutafarriq,متفرّق,,media_2
various,mutanawwi3,متنوّع,,media_2
difference,farq,فرق,,media_2
differences,furuuq,فروق,,media_2
to assassinate,"iġtaala, yaġtuulu ",اغتال – يغتول ,,media_2
effort,jahd,جهد,,media_2
efforts,juhuud,جهود,,media_2
welfare,rafaahiyya,رفاهية,,media_2
possibility ,imkaaniyya,امكانية,,media_2
possibility s,imkaaniyyaat ,امكانيات ,,media_2
probability ,iHtimaal,احتمال,,media_2
probability s,iHtimaalaat ,احتمالات ,,media_2
stage,marHala,مرحلة,,media_2
stages,maraaHil,مراحل,,media_2
behavior,taSarrufaat,تصرفات,,media_2
attitude,3aqliyya,عقلية,,media_2
attitudes,3aqliyyaat,عقليات,,media_2
occasion,munaasaba,مناسبة,,media_2
occasions,munaasabaat,مناسبات,,media_2
anniversary; memory,dikra,ذكرى,,media_2
anniversary; memories,dikrayaat,ذكريات,,media_2
economy,iqtiSaad,اقتصاد,,media_2
trade,tijaara,تجارة,,media_2
unemployment,baTaala,بطالة,,media_2
export,Saadir,صادر,,media_2
exports,Saadiraat,صادرات,,media_2
import,mustawrad,مستورد,,media_2
imports,mustawradaat,مستوردات,,media_2
resource,mawrid,مورد,,media_2
resources,mawaarid,موارد,,media_2
supply,tawriid,توريد,,media_2
market,suuq,سوق,,media_2
markets,aswaaq,أسواق,,media_2
stock market,borSa,بورصة,,media_2
price,si3r,سعر,,media_2
prices,as3aar,أسعار,,media_2
currency,3umla,عملة,,media_2
share,sahm,سهم,,media_2
shares,ashum,أسهم,,media_2
bond,sanad,سند,,media_2
bonds,sanadaat,سندات,,media_2
profit,ribH,ربح,,media_2
profits,arbaaH,أرباح,,media_2
budget,miizaaniyya,ميزانية,,media_2
industry,Sinaa3a,صناعة,,media_2
industries,Sinaa3aat,صناعات,,media_2
products,muntajaat,منتجات,,media_2
goods,baDaa'i3  biDaa3a,بضائع  بضاعة,,media_2
commodities,sil3a  sila3,سلعة    سلع,,media_2
monopoly,iHtikaar,احتكار,,media_2
rise in prices,ġalaa',غلاء,,media_2
inflation,taDaxxum,تضخم,,media_2
consumption,istihlaak,استهلاك,,media_2
surplus,faa'iD,فائض,,media_2
average,mu3addal,معدل,,media_2
tax,Dariiba,ضريبة,,media_2
taxes,Daraa'ib,ضرائب,,media_2
cost,takliif,تكليف,,media_2
costs,takaaliif,تكاليف,,media_2
expenditure,infaaq,انفاق,,media_2
prosperity,raxaa',رخاء,,media_2
recession,kasaad,كساد,,media_2
GDP,naatij maHalli ijmaali,ناتج محلي اجمالي,,media_2
containment,iHtiwaa',احتواء,,media_3
restiveness,iDTiraab,اضطراب,,media_3
restivenesses,iDTiraabaat,اضطرابات,,media_3
deficiency; defective,xalal,خلل,,media_3
panic,hala3 min,هلع من,,media_3
controversy,jadal,جدل,,media_3
debate,sijaal,سجال,,media_3
outcry,Dajja,ضجّة,,media_3
chaotic,hamaji,همجي,,media_3
opponent,xaSm,خصم,,media_3
opponents,xuSuum,خصوم,,media_3
legacy,tarika,تركة,,media_3
legacies,tarikaat,تركات,,media_3
legitimacy,šar3iyya,شرعية,,media_3
credibility,miSdaaqiyya,مصداقية,,media_3
reputation,sum3a,سمعة,,media_3
morale,ma3nawiyyaat,معنويات,,media_3
awareness,wa3y,وعي,,media_3
indifference,la mubaalaah,لا مبالاة,,media_3
distortion,tašwiih,تشويه,,media_3
positive point,iijaabiyya,إيجابية,,media_3
positive points,iijaabiyyaat,إيجابيات,,media_3
negative point,silbiyya,سلبية,,media_3
negative points,silbiyyaat,سلبيات,,media_3
benefit,maziyya,مزية,,media_3
benefits,mazaaya,مزايا,,media_3
benefit,faa'ida,فائدة,,media_3
benefits,fawaa'id,فوائد,,media_3
gain,3aa'ida,عائدة,,media_3
gains,3awaa'id,عوائد,,media_3
use,naf3,نفع,,media_3
value,qiima,قيمة,,media_3
quantity,kammiyya,كمية,,media_3
quantities,kammiyyaat,كميات,,media_3
terminology,muSTalaH,مصطلح,,media_3
terminologies,muSTalaHaat,مصطلحات,,media_3
conventional,muSTalaH,مصطلح,,media_3
normal,3aadi,عادي,,media_3
stalemate,jumuud siyaasi,جمود سياسي,,media_3
eligibility,liyaaqa,لياقة,,media_3
remainder,baqiyya,بقية,,media_3
remainders,baqaaya,بقايا,,media_3
fossil,uHfuur,أحفور,,media_3
fossils,aHaafiir,أحافير,,media_3
on the threshold of,3ala a3taab,على أعتاب,,media_3
on the verge of,3ala šafa,على شفا,,media_3
rift,Sad3,صدع,,media_3
rifts,Suduu3,صدوع,,media_3
trap,faxx,فخ,,media_3
traps,fuxuux,فخوخ,,media_3
a tight spot,mawqif Harij,موقف حرج,,media_3
predicament,ma'ziq,مأزق,,media_3
predicaments,ma'aaziq,مآزق,,media_3
claim,iddi3aa',ادعاء,,media_3
claims,iddi3aa'aat,ادعاءات,,media_3
deal,Safqa,صفقة,,media_3
deals,Safaqaat,صفقات,,media_3
cover-up,taġTiyya 3ala,تغطية على,,media_3
conspiracy,mu'aamara,مؤامرة,,media_3
conspiracies,mu'aamaraat,مؤامرات,,media_3
theory,naZariyya,نظرية,,media_3
theories,naZariyyaat,نظريات,,media_3
idea,fikra,فكرة,,media_3
ideas,afkaar,أفكار,,media_3
concept,mafhuum,مفهوم,,media_3
concepts,mafaahiim,مفاهيم,,media_3
generalization,ta3miim,تعميم,,media_3
stereotype,Suura namaTiyya,صورة نمطية,,media_3
mediation,wisaaTa,وساطة,,media_3
imagination,xayaal,خيال,,media_3
delusion,wahm,وهم,,media_3
delusions,awhaam,أوهام,,media_3
reality,waaqi3,واقع,,media_3
facts,Haqaa'iq  Haqiiqa,حقائق    حقيقة,,media_3
vital,Hayawi,حيوي,,media_3
fateful,maSiiri,مصيري,,media_3
substantial,jawhari,جوهري,,media_3
fundamental,asaasi,أساسي,,media_3
necessary,Daruuri,ضروري,,media_3
priority,awlawiyya,أولوية,,media_3
priorities,awlawiyyaat,أولويات,,media_3
breakthrough,ixtiraaq,اختراق,,media_3
axis or central point,miHwar,محور,,media_3
axis or central points,maHaawir,محاور,,media_3
proximity,muHaadaah,محاذاة,,media_3
neighboring,mujaawir,مجاور,,media_3
details,tafaaSiil,تفاصيل,,media_3
more of,muziid min,مزيد من,,media_3
loyalty,walaa',ولاء,,media_3
banquet,waliima,وليمة,,media_3
banquets,walaa'im,ولائم,,media_3
rostrum,minbar,منبر,,media_3
rostrums,manaabir,منابر,,media_3
developing countries,duwal naamiyya,دول نامية,,media_3
collective punishment,3iqaab jamaa3i,عقاب جماعي,,media_3
lame duck ,baTTa 3arjaa',بطة عرجاء,,media_3
prevailing,saa'id,سائد,,media_3
of historical dimensions,duu ab3aad taariixiyya,ذو أبعاد تاريخية,,media_3
egregious,Saarix,صارخ,,media_3
fierce,Daarin,ضارٍ,,media_3
harsh,qaasin,قاسٍ,,media_3
fake,mulaffaq,ملفق,,media_3
contradicting,mutaDaarib,متضارب,,media_3
disparate,mutabaayin,متباين,,media_3
great,jasiim,جسيم,,media_3
large,kabiir,كبير,,media_3
huge,Daxm,ضخم,,media_3
giant,3imlaaq,علاق,,media_3
giants,3amaaliqa,عمالقة,,media_3
prominent,baariz,بارز,,media_3
young,naaši',ناشئ,,media_3
growing,mutanaamin,متنامٍ,,media_3
mature,naaDij,ناضج,,media_3
existing,qaa'im,قائم,,media_3
glorious,majiid,مجيد,,media_3
clear,waaDiH,واضح,,media_3
obvious,malHuuZ,ملحوظ,,media_3
small,Da'iil,ضئيل,,media_3
knowledgeable,muTla3 3ala,مطلع على,,media_3
horrific,baši3,بشع,,media_3
complicated,mu3aqqad,معقد,,media_3
accurate ,daqiiq ,دقيق ,,media_3
extinct,munqariD,منقرض,,media_3
following ,taali,تالي,,media_3
conditional,manuuT bi,منوط بـ,,media_3
solidarity with,taDaamun ma3a,تضامن مع,,media_3
coordination,tansiiq,تنسيق,,media_3
activity,našaaT,نشاط,,media_3
activities,našaaTaat/anšiTa,نشاطات | أنشظة,,media_3
vice,radiila,رذيلة,,media_3
vices,radaa'il,رذائل,,media_3
conclusion,istintaaj,استنتاج,,media_3
involvement,inxiraaT fi,انخراط في,,media_3
deviation ,inHiraaf,انحراف,,media_3
counter-,muDaadd,مضادّ,,media_3
frustration,iHbaaT,احباط,,media_3
worry,qalaq,قلق,,media_3
failure,ixfaaq,اخفاق,,media_3
failures,ixfaaqaat,اخفاقات,,media_3
incentive ,Haafiz,حافز,,media_3
incentive s,Hawaafiz 3ala,حوافز على,,media_3
rank,jaah,جاه,,media_3
tone,watiira,وتيرة,,media_3
tones,wataa'ir,وتائر,,media_3
verbal,lafZi,لفظي,,media_3
oral,šafawi,شهوي,,media_3
captivity,asr,أسر,,media_3
to harp on,Daraba 3ala naġmat ___,ضرب على نغمة __,,media_3
form or application,istimaara,استمارة,,media_3
form or applications,istimaaraat,استمارات,,media_3
artist ,fannaan,فنان,,media_and_the_arts
drawing,rasm,رسم,,media_and_the_arts
drawings,rusuum,رسوم,,media_and_the_arts
painter,rassaam,رسام,,media_and_the_arts
paint,dihaan,دهان,,media_and_the_arts
paints,dihaanat,دهانات,,media_and_the_arts
charcoal,faHm,فحم,,media_and_the_arts
pottery,fuxxaar,فخار,,media_and_the_arts
ceramics,xazaf,خزف,,media_and_the_arts
clay,SalSaal,صلصال,,media_and_the_arts
statue,timsaal,تمثال,,media_and_the_arts
statues,tamasiil,تماثيل,,media_and_the_arts
mosaics,fuseifisaa',فسيفساء,,media_and_the_arts
weaving,nasiig,نسيج,,media_and_the_arts
bellydance,ra'S šar'i,رقص شرقي,,media_and_the_arts
music,musiiqa,موسيقى,,media_and_the_arts
singer,muġanni,مغني,,media_and_the_arts
band,fir'a,فرقة,,media_and_the_arts
bands,fira',فرق,,media_and_the_arts
choir,goo'a,جوقة,,media_and_the_arts
choirs,goo'aat,جوقات,,media_and_the_arts
lead singer,muġanni ra'iisi,مغنٍ رئيسي,,media_and_the_arts
composer,mulaHHin,ملحن,,media_and_the_arts
song,oġniyya,أغنية,,media_and_the_arts
songs,aġaani,أغاني,,media_and_the_arts
verse,kobleih,كوبليه,,media_and_the_arts
verses,kobleihaat,كوبليهات,,media_and_the_arts
album,albuum,ألبوم,,media_and_the_arts
albums,albuumaat,ألبومات,,media_and_the_arts
tape,širiiT,شريط,,media_and_the_arts
tapes,šaraayiT,شرايط,,media_and_the_arts
record,isTiwaana,اسطوانة,,media_and_the_arts
records,isTiwaanaat,اسطوانات,,media_and_the_arts
lyrics,kelimaat oġniyya/aġaani,كلمات أغنية | أغاني,,media_and_the_arts
melody,laHn,لحن,,media_and_the_arts
melodies,alHaan,ألحان,,media_and_the_arts
tune,naġm,نغم,,media_and_the_arts
tunes,anġaam,أنغام,,media_and_the_arts
music video,viidiyo kliip,فيديو كليب,,media_and_the_arts
music videos,viidiyo kliipaat,فيديو كليبات,,media_and_the_arts
screenshot,laqTa,لقطة,,media_and_the_arts
screenshots,laqaTaat,لقطات,,media_and_the_arts
tour,goola ġanaa'iyya,جولة غنائية,,media_and_the_arts
promotion,tarwiig,ترويج,,media_and_the_arts
concert,Hafla musiqiyya,حفلة موسيقية,,media_and_the_arts
fans,gumhuur,جمهور,,media_and_the_arts
musical instrument,aala,آلة,,media_and_the_arts
musical instruments,aalaat musiqiyya,آلات موسيقية,,media_and_the_arts
violin,kamanga,كمنجة,,media_and_the_arts
violins,kamangaat,كمنجات,,media_and_the_arts
drum,Tabla,طبلة,,media_and_the_arts
drums,Tubal,طبل,,media_and_the_arts
oud ,3uud,عود,,media_and_the_arts
oud s,a3waad,أعواد,,media_and_the_arts
bamboo flute,naay,ناي,,media_and_the_arts
bamboo flutes,naayaat,نايات,,media_and_the_arts
voice ,Soot,صوت,,media_and_the_arts
voice s,aSwaat,أصوات,,media_and_the_arts
movie,film,فيلم,,media_and_the_arts
movies,aflaam,أفلام,,media_and_the_arts
actor,mumassil,ممثل,,media_and_the_arts
star,nagm,نجم,,media_and_the_arts
stars,nuguum,نجوم,,media_and_the_arts
famous ,mašhuur,مشهور,,media_and_the_arts
famous s,mašahiir ,مشاهير ,,media_and_the_arts
supporting actor,mumassil musaa3id,ممثل مساعد,,media_and_the_arts
child star,nagm Tifl,نجم طفل,,media_and_the_arts
